anio,mes,ipc_ayb,ipc_ayb_vm,ipc_alcohol_tabaco,ipc_alcohol_tabajo_vm,ipc_ropa_calzado,ipc_ropa_calzado_vm,ipc_vivienda,ipc_vivienda_vm,ipc_muebles,ipc_muebles_vm,ipc_salud,ipc_salud_vm,ipc_transporte,ipc_transporte_vm,ipc_comunicaciones,ipc_comunicaciones_vm,ipc_cultura,ipc_cultura_vm,ipc_educacion,ipc_educacion_vm,ipc_holtel_restaurantes,ipc_holtel_restaurantes_vm,ipc_bines_servicios,ipc_bienes_servicios_vm,ipc_ayb_vi,ipc_alcohol_tabajo_vi,ipc_ropa_calzado_vi,ipc_vivienda_vi,ipc_muebles_vi,ipc_salud_vi,ipc_transporte_vi,ipc_comunicaciones_vi,ipc_cultura_vi,ipc_educacion_vi,ipc_holtel_restaurantes_vi,ipc_bienes_servicios_vi
2010,Feb,96.17294445,0.009403942,98.66250391,0.020544386,96.19869124,0.004173848,92.36151742,0.001900279,97.98640837,0.001324079,94.62477001,0.00222075,94.28581695,-0.010853458,98.22972908,0,97.06416766,0.00286214,92.22286144,0,99.52287617,0.000440582,95.67746073,0.003444872,0.007679986,0.054928319,0.044145624,0.159906114,0.017185175,0.047547032,0.176789496,0.002021592,0.022180133,0.097685872,-0.045434391,0.05866331
2010,Mar,97.19180719,0.010594068,98.92751876,0.002686075,96.52663449,0.00340902,92.46492682,0.001119616,98.19906297,0.002170246,94.99183267,0.003879139,96.30801832,0.021447567,98.0736643,-0.001588773,97.01704785,-0.00048545,92.22286144,0,99.30143827,-0.002224995,95.95734895,0.002925331,0.020531312,0.051597568,0.043203576,0.165034875,0.015908774,0.048302598,0.194237486,0.000429606,0.020701646,0.094896505,-0.047051901,0.055161133
2010,Abr,97.34032848,0.001528126,98.45303762,-0.00479625,96.73528776,0.002161614,92.46369575,-1.3314E-05,98.28673487,0.000892798,95.58811096,0.006277153,97.23312326,0.00960569,98.0736643,0,97.21583752,0.002049018,92.22286144,0,99.92021392,0.006231286,96.25088924,0.00305907,0.035666717,0.048935783,0.043766308,0.154832176,0.015775231,0.051316448,0.182159899,-0.000775522,0.023901853,0.094896505,-0.037088237,0.053732559
2010,May,97.4094512,0.000710114,99.12068572,0.006781387,97.21244249,0.004932582,92.7558312,0.003159461,98.36477508,0.000794005,96.02298602,0.004549468,97.80020039,0.005832139,98.0736643,0,97.4748866,0.00266468,93.43913637,0.013188432,99.77581643,-0.001445128,96.5428921,0.003033768,0.058453668,0.055343261,0.045637874,0.153020234,0.016134361,0.052382573,0.15794087,-0.000775522,0.02770509,0.102317582,-0.036027446,0.05135975
2010,Jun,97.68137269,0.002791531,98.88350277,-0.00239287,97.52506435,0.003215863,92.68655219,-0.000746897,98.43470017,0.000710875,96.37870961,0.003704567,96.49241634,-0.013371998,98.0736643,0,97.88047113,0.004160913,93.43913637,0,100.3576917,0.005831827,96.90806773,0.003782522,0.053647625,0.050960943,0.047429223,0.087481808,0.01615678,0.048167066,0.071554217,-0.001588773,0.034369932,0.102317582,-0.00917406,0.052810143
2010,Jul,97.73768322,0.000576472,98.95483267,0.000721353,97.94359088,0.004291477,93.14477595,0.0049438,98.56609685,0.001334861,96.95205842,0.005948916,97.28906979,0.008256125,99.15984426,0.011075144,97.72736088,-0.001564257,93.43913637,0,99.97695829,-0.003793764,97.6825832,0.00799227,0.045418225,0.05038776,0.046029831,0.071373316,0.017746601,0.050148246,0.098916319,0.009468775,0.032622007,0.102317582,-0.018141118,0.057876117
2010,Ago,98.32778466,0.006037604,99.17517879,0.002226734,98.34867543,0.004135896,93.53853315,0.004227367,98.974498,0.004143424,97.65708738,0.007271934,96.48781728,-0.008235792,99.15984426,0,98.10495443,0.003863744,94.91601778,0.015805812,100.2422011,0.00265304,98.37448873,0.007083203,0.049308553,0.048206599,0.046478153,0.061877913,0.01898317,0.053472766,0.065215108,0.009468775,0.028246114,0.106065346,-0.008723411,0.059763956
2010,Sep,98.86014828,0.005414173,99.65428536,0.004830912,98.71858895,0.003761246,94.28538236,0.007984402,99.33328477,0.003625043,98.01299449,0.003644458,96.84224944,0.003673336,99.81054655,0.006562155,99.34349202,0.012624618,100,0.053562953,100.6339469,0.003907993,98.86374646,0.004973421,0.060376042,0.055551302,0.047284737,0.062503082,0.022194917,0.050849532,0.07838522,0.016093066,0.038496897,0.089552847,0.00083326,0.057041859
2010,Oct,99.43249606,0.005789469,99.46682118,-0.001881145,99.07602996,0.003620808,95.09042843,0.008538398,99.42237369,0.000896869,98.51804597,0.005152903,98.44135524,0.016512481,99.81054655,0,99.63297355,0.002913946,100,0,100.2879469,-0.003438204,99.25844442,0.003992343,0.064124599,0.054282046,0.048185177,0.06553691,0.02215125,0.054115852,0.092941199,0.016093066,0.037259814,0.089552847,-0.00067623,0.054751617
2010,Nov,99.12712436,-0.003071146,99.83651127,0.003716718,99.48842256,0.004162385,96.18817516,0.01154424,99.65730723,0.002362985,99.2655729,0.007587716,99.1359602,0.007056028,100,0.001898131,99.96691753,0.003351742,100,0,100.3847211,0.000964963,99.60654495,0.003507012,0.056449659,0.052873047,0.048819926,0.064585776,0.020930924,0.058591525,0.068692267,0.018021743,0.036027532,0.089552847,-0.003619826,0.052343976
2010,Dic,100,0.008805619,100,0.001637565,100,0.00514208,100,0.03962883,100,0.003438712,100,0.007398608,100,0.008715705,100,0,100,0.000330934,100,0,100,-0.003832466,100,0.003950092,0.055298147,0.050525513,0.048742251,0.099069637,0.02332812,0.062109005,0.094113335,0.018021743,0.032723859,0.089552847,-0.010654245,0.050671979
2011,Ene,101.711,0.01711,100.1973,0.001973,100.2651,0.002651,101.2555,0.012555,100.2723,0.002723,100.4802,0.004802,102.8309,0.028309,100,0,99.9844,-0.000156,101.0767,0.010767,100.48602,0.0048602,100.26919,0.0026919,0.067529802,0.036419997,0.046621217,0.098378595,0.024683628,0.064238691,0.078792467,0.018021743,0.033033835,0.096004813,0.010122458,0.051601953
2011,Feb,103.462,0.017215444,101.817,0.016165106,100.592,0.003260357,102.25,0.009821689,100.729,0.004554598,100.981,0.004984067,105.391,0.024896213,100,0,100.367,0.003826597,101.077,2.96804E-06,101.072,0.005831458,100.658,0.003877662,0.075791124,0.031972593,0.045669112,0.107062799,0.027989511,0.067173003,0.117782116,0.018021743,0.034027308,0.096008066,0.015565505,0.052055513
2011,Mar,104.982,0.014691384,102.649,0.008171523,100.715,0.001222761,103.414,0.011383863,101.2749224,0.005419714,101.337,0.003525416,108.125,0.025941494,100,0,100.806,0.004373948,101.077,0,101.792,0.007123635,100.913,0.002533331,0.080152773,0.037618261,0.043390775,0.118413257,0.031322696,0.066796978,0.122699874,0.019641723,0.039054499,0.096008066,0.025080822,0.05164431
2011,Abr,105.3,0.003029091,102.96,0.003029742,100.82,0.001042546,104.43,0.009824589,101.69,0.004098523,101.84,0.004963636,111.39,0.030196532,99.7,-0.003,100.97,0.001626887,101.08,2.96803E-05,102.22,0.004204653,101.2,0.002844034,0.08177157,0.045777789,0.042225669,0.129416244,0.034625884,0.065404463,0.145597264,0.016582797,0.038616779,0.096040596,0.023016225,0.051418858
2011,May,105.007,-0.002782526,103.036,0.000738151,100.753,-0.000664551,104.93,0.004787896,102.119,0.004218704,102.234,0.003868814,112.49,0.009875213,98.65,-0.010531595,100.245,-0.007180351,101.4,0.003165809,102.638,0.004089219,101.383,0.0018083,0.077996013,0.039500476,0.036420827,0.131249633,0.038166355,0.064682575,0.150202142,0.005876559,0.028418739,0.085198386,0.028686145,0.050134275
2011,Jun,106.417,0.013427676,102.944,-0.000892892,100.845,0.000913124,108.045,0.029686458,102.507,0.003799489,103.233,0.0097717,113.578,0.009671971,98.65,0,100.595,0.003491446,101.4,0,103.073,0.004238196,101.739,0.003511437,0.089429817,0.041063445,0.034041871,0.165703087,0.041370572,0.071118304,0.177066596,0.005876559,0.0277331,0.085198386,0.027056305,0.049850672
2011,Jul,108.546,0.020006202,103.1278,0.001785437,101.011,0.001646091,108.753,0.006552825,102.833,0.003180271,104.091,0.008311296,114.205,0.005520435,98.726,0.0007704,100.899,0.003022019,101.4,0,103.807,0.007121167,101.999,0.002555559,0.11058495,0.042170425,0.03131812,0.167569506,0.043289765,0.073633729,0.173872874,-0.004375201,0.032453952,0.085198386,0.038309244,0.044188193
2011,Ago,108.94,0.003629798,103.45,0.003124279,100.89,-0.001197889,109.09,0.003098765,103.29,0.004444099,104.61,0.004986022,114.7,0.004334311,98.76,0.000344387,101.04,0.001397437,105.2,0.037475345,104.6,0.007639177,102.37,0.003637291,0.107926924,0.043103741,0.025839947,0.166257331,0.043602161,0.071197215,0.188751111,-0.00403232,0.029917404,0.108348227,0.043472698,0.040615319
2011,Sep,109.12,0.001652286,103.65,0.001933301,100.92,0.000297354,109.87,0.00715006,103.52,0.00222674,105.01,0.003823726,114.29,-0.003574542,98.76,0,100.7,-0.003365004,107.61,0.022908745,104.91,0.002963671,102.69,0.003125916,0.103781472,0.040095763,0.022299863,0.165291981,0.04214816,0.07138855,0.180166721,-0.010525406,0.013654724,0.0761,0.042491159,0.038702292
2011,Oct,109.63,0.004673754,103.78,0.001254221,100.55,-0.00366627,110.05,0.0016383,103.68,0.001545595,105.25,0.002285497,113.19,-0.009624639,98.76,0,101.22,0.005163853,107.66,0.000464641,105.28,0.003526833,102.92,0.002239751,0.102557055,0.04336299,0.014877161,0.157319425,0.042823624,0.068332192,0.149821635,-0.010525406,0.015928727,0.0766,0.049777199,0.036889109
2011,Nov,109.09,-0.004925659,103.96,0.001734438,100.83,0.002784684,110.34,0.002635166,103.9,0.002121914,105.72,0.004465558,113.77,0.005124128,98.76,0,101.36,0.001383126,107.66,0,105.44,0.001519757,103.18,0.002526234,0.100506049,0.041302412,0.013484759,0.147126451,0.042572822,0.065021809,0.147615858,-0.0124,0.013935435,0.0766,0.050359048,0.035875705
2011,Dic,109.71,0.005683381,104.14,0.001731435,101.11,0.002776951,110.25,-0.000815661,104.1,0.001924928,105.96,0.002270148,112.99,-0.006855937,98.76,0,101.91,0.005426204,107.66,0,105.71,0.002560698,103.59,0.003973638,0.0971,0.0414,0.0111,0.1025,0.041,0.0596,0.1299,-0.0124,0.0191,0.0766,0.0571,0.0359
2012,Ene,110.67,0.008750342,104.26,0.001152295,101.15,0.000395609,110.43,0.001632653,104.34,0.002305476,106.21,0.002359381,113.34,0.003097619,98.76,0,102.46,0.005396919,108.1,0.00408694,106.31,0.005675906,103.84,0.00241336,0.088082902,0.040547001,0.008825603,0.090607424,0.040566537,0.05702417,0.10219788,-0.0124,0.024759863,0.069484857,0.057958112,0.035612235
2012,Feb,111.35,0.006144393,106.32,0.019758297,101.18,0.000296589,110.14,-0.002626098,104.54,0.00191681,106.64,0.004048583,114.09,0.006617258,98.28,-0.004860267,102.54,0.000780793,108.08,-0.000185014,106.59,0.002633807,104.05,0.002022342,0.076240552,0.044226406,0.005845395,0.077163814,0.037834189,0.056040245,0.082540255,-0.0172,0.021650543,0.069283813,0.054594744,0.033698265
2012,Mar,111.33,-0.000179614,107.26,0.008841234,100.97,-0.002075509,109.75,-0.003540948,104.73,0.001817486,107.13,0.004594899,114.75,0.005784907,98.3,0.0002035,102.48,-0.000585138,108.08,0,106.87,0.002626888,104.26,0.00201826,0.060467509,0.044920067,0.002531897,0.0612683,0.034115826,0.057165695,0.061271676,-0.017,0.016606154,0.069283813,0.049886042,0.033167184
2012,Abr,110.73,-0.005389383,107.69,0.00400895,100.88,-0.000891354,109.94,0.001731207,104.87,0.001336771,107.51,0.003547092,115.09,0.002962963,98.93,0.006408952,102.29,-0.00185402,108.12,0.000370096,107.09,0.002058576,104.43,0.001630539,0.051566952,0.045940171,0.00059512,0.052762616,0.031271511,0.05567557,0.033216626,-0.00772317,0.01307319,0.069647804,0.04764234,0.031916996
2012,May,109.57,-0.010475932,107.86,0.001578605,100.93,0.000495638,109.69,-0.002273968,105.02,0.001430342,107.88,0.00344154,115,-0.000781997,98.93,0,101.68,-0.005963437,108.56,0.004069552,107.11,0.000186759,104.71,0.002681222,0.043454246,0.046818588,0.001756772,0.045363576,0.028408034,0.055226246,0.022313094,0.002838317,0.014314928,0.07061144,0.043570607,0.032816153
2012,Jun,111,0.013051018,108.98,0.010383831,100.81,-0.001188943,108.8,-0.008113775,105.19,0.001618739,108.24,0.003337041,114.39,-0.005304348,98.83,-0.001010816,101.57,-0.001081825,108.56,0,107.41,0.002800859,104.92,0.002005539,0.043066427,0.05863382,-0.000347067,0.006987829,0.026173822,0.048501933,0.007149272,0.001824633,0.009692331,0.07061144,0.042076975,0.031266279
2012,Jul,110.9,-0.000900901,109.55,0.005230317,100.63,-0.001785537,107.67,-0.010386029,105.35,0.001521057,108.58,0.003141168,113.47,-0.008042661,98.83,0,101.88,0.003052082,108.64,0.00073692,107.67,0.002420631,105.23,0.002954632,0.021686658,0.062274188,-0.003771866,-0.009958346,0.024476579,0.043125727,-0.006435795,0.001053421,0.009722594,0.071400394,0.03721329,0.031676781
2012,Ago,111.96,0.009558161,109.75,0.00182565,100.64,9.93739E-05,107.49,-0.001671775,105.58,0.002183199,109.01,0.003960214,115.05,0.013924385,98.83,0,101.87,-9.81547E-05,121.73,0.120489691,107.89,0.00204328,105.5,0.002565808,0.027721682,0.060898985,-0.002477946,-0.014666789,0.022170588,0.042060988,0.003051439,0.000708789,0.008214568,0.157129278,0.031453155,0.030575364
2012,Sep,113.11,0.010271526,109.88,0.00118451,100.35,-0.002881558,107.94,0.004186436,105.82,0.002273158,109.53,0.004770205,116.05,0.008691873,98.83,0,101.66,-0.002061451,124.71,0.024480407,108.33,0.004078228,105.77,0.002559242,0.036565249,0.060106126,-0.005648038,-0.017566215,0.022217929,0.04304352,0.015399423,0.000708789,0.009533267,0.158907165,0.032599371,0.029993183
2012,Oct,113.42,0.002740695,109.99,0.001001092,99.61,-0.00737419,108.34,0.003705762,105.96,0.001323001,109.84,0.002830275,116.62,0.004911676,98.83,0,101.76,0.000983671,124.71,0,108.71,0.0035078,105.88,0.001039992,0.034570829,0.059838119,-0.009348583,-0.015538392,0.021990741,0.043610451,0.03030303,0.000708789,0.005334914,0.158368939,0.032579787,0.028760202
2012,Nov,115.36,0.017104567,110.18,0.00172743,99.95,0.003413312,108.88,0.004984309,106.28,0.003020008,110.17,0.00300437,116.81,0.001629223,98.83,0,101.68,-0.000786164,125.11,0.003207441,109.03,0.002943611,106.1,0.002077824,0.057475479,0.059830704,-0.008727561,-0.013231829,0.022906641,0.042092319,0.026720577,0.000708789,0.003157064,0.16208434,0.0340478,0.028300058
2012,Dic,116.67,0.011355756,116.6,0.058268288,99.89,-0.0006003,109.32,0.004041146,106.7,0.003951825,110.53,0.003267677,116.65,-0.001369746,98.83,0,103.17,0.014653816,125.15,0.000319719,109.81,0.007153994,106.45,0.003298775,0.063439978,0.11964663,-0.012066067,-0.008435374,0.024975985,0.043129483,0.032392247,0.000708789,0.01236385,0.16245588,0.038785356,0.027608843
2013,Ene,117.93,0.010799691,120.78,0.035849057,100.02,0.001301432,110.2,0.008049762,107.76,0.009934396,111.27,0.006695015,118.42,0.015173596,100.92,0.021147425,105.53,0.022874867,126.73,0.01262485,112,0.019943539,107.28,0.007797088,0.065600434,0.158450029,-0.011171527,-0.002082767,0.032777458,0.047641465,0.044820893,0.021871203,0.029962912,0.172340426,0.053522717,0.033127889
2013,Feb,116.52,-0.011956245,121.97,0.009852625,99.83,-0.00189962,111.36,0.010526316,108.51,0.006959911,112.37,0.009885863,120.07,0.013933457,100.92,0,106.16,0.005969866,126.73,0,112.71,0.006339286,108.37,0.010160328,0.046430175,0.147197141,-0.013342558,0.011076811,0.037975894,0.053732183,0.05241476,0.026862027,0.035303296,0.172557365,0.057416268,0.041518501
2013,Mar,117.05,0.004548575,122.21,0.001967697,99.9,0.000701192,111.52,0.001436782,109,0.004515713,112.84,0.004182611,120.81,0.006163072,100.92,0,106.46,0.002825923,126.73,0,112.86,0.001330849,109.05,0.006274799,0.051378784,0.139380944,-0.010597207,0.016127563,0.040771508,0.053299729,0.052810458,0.026653103,0.038836846,0.172557365,0.056049406,0.045942835
2013,Abr,117.05,0,122.4,0.001554701,99.82,-0.000800801,111.2,-0.00286944,109.33,0.003027523,113.31,0.00416519,120.21,-0.004966476,100.92,0,105.94,-0.004884464,126.73,0,113.1,0.002126528,109.46,0.003759743,0.05707577,0.136595784,-0.010507534,0.011460797,0.042528845,0.05394847,0.044486923,0.020115233,0.035682862,0.172123566,0.05612102,0.048166236
2013,May,116.14,-0.007774455,122.42,0.000163399,99.17,-0.006511721,110.99,-0.001888489,109.52,0.001737858,113.63,0.002824111,120.14,-0.000582314,100.92,0,105.58,-0.00339815,127.7,0.007654068,113.28,0.001591512,109.68,0.002009867,0.059961668,0.134989802,-0.017437828,0.011851582,0.042848981,0.053299963,0.044695652,0.020115233,0.038355625,0.176308032,0.057604332,0.047464426
2013,Jun,115.51,-0.005424488,122.52,0.00081686,98.9,-0.002722598,111.14,0.001351473,109.72,0.00182615,114.1,0.004136232,120.76,0.005160646,100.92,0,105.68,0.000947149,127.74,0.000313234,113.49,0.001853814,110.03,0.003191101,0.040630631,0.12424298,-0.018946533,0.021507353,0.04306493,0.05413895,0.055686686,0.021147425,0.040464704,0.176676492,0.05660553,0.048703774
2013,Jul,117.25,0.015063631,122.32,-0.001632387,98.82,-0.000808898,111.3,0.001439626,109.92,0.001822822,114.46,0.003155127,121.7,0.007784034,100.92,0,106.33,0.006150643,127.74,0,113.61,0.001057362,110.28,0.002272108,0.057258792,0.116567777,-0.017986684,0.033714126,0.043379212,0.054153619,0.072530184,0.021147425,0.043678838,0.175810015,0.055168571,0.047990117
2013,Ago,117.82,0.004861407,122.15,-0.001389797,98.67,-0.001517911,112.37,0.009613657,110.22,0.002729258,115.05,0.005154639,123.4,0.013968776,100.92,0,106.84,0.004796389,130.38,0.02066698,113.74,0.001144265,110.59,0.002811026,0.052340121,0.112984055,-0.019574722,0.045399572,0.043947717,0.055407761,0.07257714,0.021147425,0.048787671,0.071058901,0.054221893,0.048246445
2013,Sep,118.14,0.002716007,122.6,0.003683995,98.46,-0.002128306,113.38,0.008988164,110.42,0.001814553,115.58,0.004606693,124.27,0.007050243,100.92,0,106.69,-0.001403969,133.65,0.025080534,114.04,0.002637595,110.85,0.002351026,0.044469985,0.11576265,-0.018834081,0.050398369,0.043470043,0.055236008,0.070831538,0.021147425,0.049478654,0.071686312,0.052709314,0.048028742
2013,Oct,118.17,0.000253936,123.62,0.008319739,98.06,-0.004062563,113.46,0.000705592,110.63,0.001901829,115.92,0.002941685,122.95,-0.010622033,100.57,-0.003468094,106.743,0.000496766,133.67,0.000149645,114.26,0.001929148,111.03,0.001623816,0.041879739,0.123920356,-0.015560687,0.04725863,0.044073235,0.055353241,0.054278854,0.01760599,0.04896816,0.071846684,0.051053261,0.04863997
2013,Nov,118.51,0.002877211,124.59,0.007846627,97.91,-0.001529676,113.56,0.000881368,110.74,0.000994305,116.16,0.002070393,122.38,-0.004636031,100.57,0,106.77,0.000252944,133.67,0,114.47,0.001837914,111.37,0.003062235,0.027305825,0.130785987,-0.020410205,0.042983101,0.041964622,0.054370518,0.047684274,0.01760599,0.050059009,0.068419791,0.049894524,0.049670123
2013,Dic,118.57,0.000506286,124.96,0.002969741,98.2,0.002961904,114.38,0.007220852,110.87,0.001173921,116.49,0.002840909,123.28,0.007354143,100.57,0,107.68,0.008522993,133.67,0,114.77,0.002620774,111.96,0.005297656,0.016285249,0.071698113,-0.01691861,0.046286132,0.039081537,0.053922012,0.056836691,0.01760599,0.043714258,0.068078306,0.045168928,0.05176139
2014,Ene,118.79,0.001855444,125.4,0.003521127,98.16,-0.000407332,114.99,0.0053331,111.15,0.00252548,116.94,0.003862993,123.18,-0.000811162,100.57,0,108.38,0.006500743,134.71,0.007780355,115.07,0.002613923,112.25,0.002590211,0.007292462,0.038251366,-0.018596281,0.043466425,0.031458797,0.050957131,0.040195913,-0.003468094,0.027006538,0.062968516,0.027410714,0.046327368
2014,Feb,118.44,-0.002946376,127.41,0.016028708,97.87,-0.00295436,116.48,0.012957648,111.53,0.003418803,117.33,0.003335044,123.94,0.006169833,100.57,0,108.9,0.004797933,134.71,0,115.46,0.003389241,112.8,0.004899777,0.016477858,0.044601131,-0.019633377,0.045977011,0.027831536,0.044139895,0.032231198,-0.003468094,0.025810098,0.062968516,0.0243989,0.040878472
2014,Mar,120.02,0.013340088,129.08,0.013107291,97.81,-0.000613058,116.35,-0.001116071,111.77,0.002151887,117.62,0.002471661,124.6,0.005325157,100.57,0,108.89,-9.18274E-05,134.71,0,115.76,0.002598302,113.14,0.003014184,0.025373772,0.056214712,-0.020920921,0.043310617,0.025412844,0.042360865,0.031371575,-0.003468094,0.022825474,0.062968516,0.025695552,0.037505731
2014,Abr,121.15,0.009415097,129.12,0.000309885,97.76,-0.000511195,116.29,-0.000515685,111.98,0.001878858,117.93,0.002635606,125.21,0.004895666,102.21,0.01630705,108.68,-0.001928552,134.76,0.000371168,116.01,0.002159641,113.34,0.001767721,0.035027766,0.054901961,-0.020637147,0.045773381,0.024238544,0.0407731,0.041593877,0.012782402,0.025863696,0.063363055,0.025729443,0.035446739
2014,May,120.96,-0.001568304,129.19,0.000542131,97.4,-0.003682488,116.11,-0.001547855,112.18,0.001786033,118.09,0.001356737,125.5,0.002316109,102.21,0,108.31,-0.00340449,134.76,0,116.27,0.002241186,113.64,0.002646903,0.041501636,0.055301421,-0.01784814,0.046130282,0.024287801,0.039250198,0.044614616,0.012782402,0.02585717,0.055285826,0.026394774,0.036105033
2014,Jun,120.32,-0.005291005,129.37,0.001393297,97.46,0.000616016,115.98,-0.001119628,112.45,0.002406846,118.42,0.002794479,126.17,0.005338645,102.21,0,108.27,-0.00036931,134.81,0.00037103,116.49,0.001892148,113.89,0.00219993,0.041641416,0.055909239,-0.014560162,0.043548677,0.024881517,0.037861525,0.044799603,0.012782402,0.024507949,0.055346798,0.026434047,0.035081341
